trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
409,False,"{'a': 0.25, 'e': 0.3398866097455176}",20,16,7.579357020108894,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.25, 'e': 0.3370636852204559}",20,0,-0.26568576537719757,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
411,False,"{'a': 0.25, 'e': 0.3342377271245026}",20,5,2.4329604332111625,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
412,False,"{'a': 0.25, 'e': 0.3314087608912611}",20,0,19.308033119435528,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
413,False,"{'a': 0.25, 'e': 0.3285768119814088}",25,8,-21.555194562173643,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
414,False,"{'a': 0.25, 'e': 0.3257419058824663}",25,14,-1.4447971276992702,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
415,False,"{'a': 0.25, 'e': 0.3229040681085699}",20,1,-42.46086230869706,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
416,False,"{'a': 0.25, 'e': 0.32006332420023986}",20,14,13.349838357839328,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.25, 'e': 0.3172196997241527}",25,0,-31.26012467710663,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
418,False,"{'a': 0.25, 'e': 0.314373220272909}",20,8,20.160290865293906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.25, 'e': 0.3115239114648051}",25,17,14.424385864957054,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.25, 'e': 0.3086717989436006}",25,10,-83.23819563557483,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 2}",1
421,False,"{'a': 0.25, 'e': 0.30581690837828934}",20,15,10.314694557960498,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.25, 'e': 0.3029592654628667}",20,13,1.4862453902800055,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
423,False,"{'a': 0.25, 'e': 0.3000988959161001}",20,7,-15.085408521655825,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
424,False,"{'a': 0.25, 'e': 0.29723582548129573}",25,3,18.32222604559165,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.25, 'e': 0.29437007992606856}",20,6,-37.856987048594064,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
426,False,"{'a': 0.25, 'e': 0.2915016850421088}",30,7,-2.352558836594322,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 0}",1
427,False,"{'a': 0.25, 'e': 0.2886306666449516}",20,0,-28.510246107683717,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
